date,load,temp,pload
2016-09-24 11:00:00,1223.0,61.0,1305
2016-09-24 12:00:00,1239.0,60.5,1309
2016-09-24 13:00:00,1299.0,61.0,1334
2016-09-24 14:00:00,1295.0,66.0,1354
2016-09-24 15:00:00,1288.0,71.0,1374
2016-09-24 16:00:00,1331.0,76.0,1433
2016-09-24 17:00:00,1393.0,80.0,1498
2016-09-24 18:00:00,1472.0,81.0,1562
2016-09-24 19:00:00,1540.0,84.0,1614
2016-09-24 20:00:00,1621.0,86.0,1668
2016-09-24 21:00:00,1691.0,85.0,1718
2016-09-24 22:00:00,1747.0,85.0,1744
2016-09-24 23:00:00,1795.0,84.0,1773
2016-09-25 00:00:00,1805.0,82.5,1786
2016-09-25 01:00:00,1783.0,77.0,1781
2016-09-25 02:00:00,1757.0,78.0,1790
2016-09-25 03:00:00,1715.0,73.0,1766
2016-09-25 04:00:00,1652.0,68.0,1715
2016-09-25 05:00:00,1563.0,67.0,1632
2016-09-25 06:00:00,1462.0,65.5,1528
2016-09-25 07:00:00,1407.0,62.0,1465
2016-09-25 08:00:00,1336.0,60.0,1340
2016-09-25 09:00:00,1293.0,59.0,1297
2016-09-25 10:00:00,1261.0,59.0,1264
2016-09-25 11:00:00,1237.0,58.0,1254
2016-09-25 12:00:00,1234.0,58.5,1248
2016-09-25 13:00:00,1252.0,59.0,1262
2016-09-25 14:00:00,1260.0,65.0,1277
2016-09-25 15:00:00,1271.0,69.0,1302
2016-09-25 16:00:00,1315.0,78.0,1367
2016-09-25 17:00:00,1372.0,83.0,1444
2016-09-25 18:00:00,1437.0,85.0,1526
2016-09-25 19:00:00,1517.0,89.0,1594
2016-09-25 20:00:00,1625.0,89.0,1668
2016-09-25 21:00:00,1729.0,90.0,1734
2016-09-25 22:00:00,1824.0,90.0,1792
2016-09-25 23:00:00,1888.0,89.0,1824
2016-09-26 00:00:00,1938.0,88.0,1835
2016-09-26 01:00:00,1968.0,84.0,1828
2016-09-26 02:00:00,1949.0,82.0,1825
2016-09-26 03:00:00,1891.0,77.0,1767
2016-09-26 04:00:00,1815.0,74.0,1700
2016-09-26 05:00:00,1696.0,74.0,1617
2016-09-26 06:00:00,1565.0,72.5,1504
2016-09-26 07:00:00,1461.0,77.0,1402
2016-09-26 08:00:00,1384.0,76.0,1537
2016-09-26 09:00:00,1349.0,77.0,1489
2016-09-26 10:00:00,1328.0,76.0,1458
2016-09-26 11:00:00,1334.0,74.0,1450
2016-09-26 12:00:00,1369.0,72.0,1461
2016-09-26 13:00:00,1434.0,70.0,1528
2016-09-26 14:00:00,1513.0,69.0,1620
2016-09-26 15:00:00,1538.0,71.0,1667
2016-09-26 16:00:00,1553.0,75.0,1713
2016-09-26 17:00:00,1574.0,75.0,1757
2016-09-26 18:00:00,1591.0,72.5,1796
2016-09-26 19:00:00,1623.0,68.0,1819
2016-09-26 20:00:00,1644.0,71.0,1826
2016-09-26 21:00:00,1670.0,73.0,1828
2016-09-26 22:00:00,1656.0,74.0,1827
2016-09-26 23:00:00,1665.0,77.0,1842
2016-09-27 00:00:00,1729.0,76.0,1869
2016-09-27 01:00:00,1725.0,72.0,1880
2016-09-27 02:00:00,1746.0,72.0,1895
2016-09-27 03:00:00,1741.0,71.0,1880
2016-09-27 04:00:00,1707.0,70.0,1833
2016-09-27 05:00:00,1624.0,70.0,1751
2016-09-27 06:00:00,1503.0,70.0,1624
2016-09-27 07:00:00,1416.0,68.0,1611
2016-09-27 08:00:00,1337.0,67.0,1557
2016-09-27 09:00:00,1306.0,66.0,1502
2016-09-27 10:00:00,1281.0,67.0,1464
2016-09-27 11:00:00,1266.0,66.0,1452
2016-09-27 12:00:00,1307.0,64.5,1472
2016-09-27 13:00:00,1376.0,62.0,1550
2016-09-27 14:00:00,1455.0,64.0,1626
2016-09-27 15:00:00,1485.0,62.0,1667
2016-09-27 16:00:00,1507.0,71.0,1707
2016-09-27 17:00:00,1479.0,76.0,1746
2016-09-27 18:00:00,1507.0,76.5,1776
2016-09-27 19:00:00,1584.0,80.0,1818
2016-09-27 20:00:00,1619.0,81.0,1830
2016-09-27 21:00:00,1679.0,82.0,1836
2016-09-27 22:00:00,1743.0,81.0,1839
2016-09-27 23:00:00,1802.0,82.0,1861
2016-09-28 00:00:00,1804.0,79.5,1883
2016-09-28 01:00:00,1821.0,75.0,1882
2016-09-28 02:00:00,1832.0,71.0,1889
2016-09-28 03:00:00,1810.0,70.0,1879
2016-09-28 04:00:00,1745.0,71.0,1830
2016-09-28 05:00:00,1655.0,73.0,1737
2016-09-28 06:00:00,1533.0,71.5,1614
2016-09-28 07:00:00,1440.0,72.0,1641
2016-09-28 08:00:00,1371.0,72.0,1340
2016-09-28 09:00:00,1326.0,73.0,1288
2016-09-28 10:00:00,1301.0,68.0,1257
2016-09-28 11:00:00,1277.0,67.0,1249
2016-09-28 12:00:00,1293.0,68.5,1267
2016-09-28 13:00:00,1373.0,67.0,1331
2016-09-28 14:00:00,1449.0,73.0,1383
2016-09-28 15:00:00,1465.0,77.0,1406
2016-09-28 16:00:00,1537.0,79.0,1452
2016-09-28 17:00:00,1586.0,84.0,1510
2016-09-28 18:00:00,1635.0,86.0,1583
2016-09-28 19:00:00,1767.0,89.0,1662
2016-09-28 20:00:00,1884.0,88.0,1737
2016-09-28 21:00:00,1970.0,77.0,1818
2016-09-28 22:00:00,1997.0,78.0,1886
2016-09-28 23:00:00,1910.0,75.0,1935
2016-09-29 00:00:00,1863.0,75.5,1954
2016-09-29 01:00:00,1829.0,73.0,1923
2016-09-29 02:00:00,1852.0,72.0,1900
2016-09-29 03:00:00,1860.0,73.0,1845
2016-09-29 04:00:00,1812.0,73.0,1763
2016-09-29 05:00:00,1714.0,72.0,1646
2016-09-29 06:00:00,1599.0,72.0,1505
2016-09-29 07:00:00,1502.0,72.0,1432
2016-09-29 08:00:00,1418.0,72.0,1321
2016-09-29 09:00:00,1380.0,71.0,1270
2016-09-29 10:00:00,1355.0,70.0,1241
2016-09-29 11:00:00,1341.0,70.0,1232
2016-09-29 12:00:00,1355.0,69.5,1249
2016-09-29 13:00:00,1440.0,70.0,1315
2016-09-29 14:00:00,1542.0,70.0,1370
2016-09-29 15:00:00,1566.0,71.0,1393
2016-09-29 16:00:00,1595.0,74.0,1442
2016-09-29 17:00:00,1627.0,79.0,1503
2016-09-29 18:00:00,1655.0,81.0,1576
2016-09-29 19:00:00,1619.0,86.0,1658
2016-09-29 20:00:00,1983.0,88.0,1731
2016-09-29 21:00:00,2080.0,91.0,1805
2016-09-29 22:00:00,2122.0,93.0,1867
2016-09-29 23:00:00,2195.0,88.0,1904
2016-09-30 00:00:00,2210.0,79.5,1908
2016-09-30 01:00:00,2122.0,73.0,1872
2016-09-30 02:00:00,1980.0,71.0,1860
2016-09-30 03:00:00,1918.0,71.0,1811
2016-09-30 04:00:00,1854.0,72.0,1736
2016-09-30 05:00:00,1731.0,71.0,1632
2016-09-30 06:00:00,1613.0,70.5,1505
2016-09-30 07:00:00,1499.0,69.0,1405
2016-09-30 08:00:00,1412.0,71.0,1363
2016-09-30 09:00:00,1370.0,73.0,1306
2016-09-30 10:00:00,1338.0,70.0,1274
2016-09-30 11:00:00,1309.0,71.0,1261
2016-09-30 12:00:00,1403.0,71.5,1274
2016-09-30 13:00:00,1416.0,70.0,1335
2016-09-30 14:00:00,1490.0,75.0,1395
2016-09-30 15:00:00,1504.0,78.0,1431
2016-09-30 16:00:00,1561.0,81.0,1496
2016-09-30 17:00:00,1657.0,84.0,1572
2016-09-30 18:00:00,1778.0,85.0,1666
2016-09-30 19:00:00,1907.0,85.0,1769
2016-09-30 20:00:00,2024.0,82.0,1864
2016-09-30 21:00:00,2047.0,84.0,1944
2016-09-30 22:00:00,1952.0,84.0,2004
2016-09-30 23:00:00,2754.0,85.0,2042
2016-10-01 00:00:00,2004.0,83.5,2041
2016-10-01 01:00:00,1995.0,76.0,1990
2016-10-01 02:00:00,1951.0,76.0,1943
2016-10-01 03:00:00,1897.0,74.0,1873
2016-10-01 04:00:00,1834.0,72.0,1789
2016-10-01 05:00:00,1743.0,72.0,1679
2016-10-01 06:00:00,1620.0,71.5,1544
2016-10-01 07:00:00,1520.0,70.0,1451
2016-10-01 08:00:00,1430.0,67.0,1375
2016-10-01 09:00:00,1380.0,67.0,1314
2016-10-01 10:00:00,1334.0,67.0,1274
2016-10-01 11:00:00,1320.0,65.0,1252
2016-10-01 12:00:00,1312.0,65.0,1244
2016-10-01 13:00:00,1352.0,66.0,1268
2016-10-01 14:00:00,1346.0,71.0,1282
2016-10-01 15:00:00,1384.0,77.0,1323
2016-10-01 16:00:00,1464.0,81.0,1419
2016-10-01 17:00:00,1559.0,85.0,1530
2016-10-01 18:00:00,1663.0,86.5,1631
2016-10-01 19:00:00,1791.0,89.0,1733
2016-10-01 20:00:00,1879.0,89.0,1822
2016-10-01 21:00:00,1971.0,90.0,1897
2016-10-01 22:00:00,2023.0,91.0,1958
2016-10-01 23:00:00,2068.0,90.0,1993
2016-10-02 00:00:00,2085.0,88.5,2002
2016-10-02 01:00:00,2013.0,82.0,1973
2016-10-02 02:00:00,1986.0,81.0,1931
2016-10-02 03:00:00,1886.0,78.0,1870
2016-10-02 04:00:00,1801.0,74.0,1790
2016-10-02 05:00:00,1697.0,72.0,1693
2016-10-02 06:00:00,1580.0,70.5,1565
2016-10-02 07:00:00,1465.0,69.0,1463
2016-10-02 08:00:00,1388.0,69.0,1469
2016-10-02 09:00:00,1347.0,67.0,1411
2016-10-02 10:00:00,1310.0,67.0,1366
2016-10-02 11:00:00,1294.0,66.0,1335
2016-10-02 12:00:00,1284.0,66.0,1329
2016-10-02 13:00:00,1305.0,68.0,1363
2016-10-02 14:00:00,1287.0,72.0,1378
2016-10-02 15:00:00,1328.0,76.0,1413
2016-10-02 16:00:00,1412.0,80.0,1497
2016-10-02 17:00:00,1518.0,84.0,1587
2016-10-02 18:00:00,1639.0,84.5,1685
2016-10-02 19:00:00,1734.0,85.0,1759
2016-10-02 20:00:00,1794.0,88.0,1827
2016-10-02 21:00:00,1843.0,71.5,1869
2016-10-02 22:00:00,1907.0,74.0,1873
2016-10-02 23:00:00,1834.0,75.0,1854
2016-10-03 00:00:00,1829.0,75.5,1834
2016-10-03 01:00:00,1820.0,75.0,1830
2016-10-03 02:00:00,1855.0,76.0,1827
2016-10-03 03:00:00,1823.0,75.0,1823
2016-10-03 04:00:00,1789.0,74.0,1775
2016-10-03 05:00:00,1701.0,73.0,1686
2016-10-03 06:00:00,1588.0,72.5,1578
2016-10-03 07:00:00,1482.0,72.0,1553
2016-10-03 08:00:00,1418.0,72.0,1279
2016-10-03 09:00:00,1367.0,71.0,1234
2016-10-03 10:00:00,1335.0,70.0,1204
2016-10-03 11:00:00,1302.0,68.0,1192
2016-10-03 12:00:00,1335.0,67.0,1210
2016-10-03 13:00:00,1413.0,67.0,1282
2016-10-03 14:00:00,1475.0,72.0,1348
2016-10-03 15:00:00,1485.0,76.0,1365
2016-10-03 16:00:00,1523.0,80.0,1409
2016-10-03 17:00:00,1590.0,83.0,1477
2016-10-03 18:00:00,1678.0,84.0,1565
2016-10-03 19:00:00,1747.0,86.0,1639
2016-10-03 20:00:00,1795.0,85.0,1709
2016-10-03 21:00:00,1843.0,86.0,1770
2016-10-03 22:00:00,1881.0,86.0,1826
2016-10-03 23:00:00,1911.0,84.0,1868
2016-10-04 00:00:00,1928.0,81.5,1870
2016-10-04 01:00:00,1899.0,76.0,1832
2016-10-04 02:00:00,1868.0,72.0,1832
2016-10-04 03:00:00,1810.0,69.0,1782
2016-10-04 04:00:00,1723.0,69.0,1709
2016-10-04 05:00:00,1620.0,64.0,1610
2016-10-04 06:00:00,1498.0,64.0,1486
2016-10-04 07:00:00,1382.0,61.0,1352
2016-10-04 08:00:00,1313.0,59.0,1223
2016-10-04 09:00:00,1275.0,57.0,1186
2016-10-04 10:00:00,1242.0,55.0,1160
2016-10-04 11:00:00,1248.0,55.0,1160
2016-10-04 12:00:00,1263.0,54.5,1179
2016-10-04 13:00:00,1324.0,54.0,1235
2016-10-04 14:00:00,1387.0,59.0,1315
2016-10-04 15:00:00,1386.0,65.0,1338
2016-10-04 16:00:00,1407.0,71.0,1366
2016-10-04 17:00:00,1433.0,75.0,1411
2016-10-04 18:00:00,1478.0,76.5,1464
2016-10-04 19:00:00,1520.0,81.0,1515
2016-10-04 20:00:00,1577.0,82.0,1568
2016-10-04 21:00:00,1630.0,84.0,1625
2016-10-04 22:00:00,1698.0,84.0,1669
2016-10-04 23:00:00,1747.0,82.0,1699
2016-10-05 00:00:00,1794.0,81.0,1712
2016-10-05 01:00:00,1805.0,76.0,1693
2016-10-05 02:00:00,1805.0,71.0,1707
2016-10-05 03:00:00,1752.0,69.0,1651
2016-10-05 04:00:00,1697.0,66.0,1590
2016-10-05 05:00:00,1604.0,64.0,1500
2016-10-05 06:00:00,1473.0,63.0,1384
2016-10-05 07:00:00,1365.0,61.0,1284
2016-10-05 08:00:00,1300.0,60.0,1307
2016-10-05 09:00:00,1278.0,59.0,1259
2016-10-05 10:00:00,1249.0,60.0,1227
2016-10-05 11:00:00,1253.0,60.0,1214
2016-10-05 12:00:00,1288.0,59.0,1228
2016-10-05 13:00:00,1354.0,59.0,1288
2016-10-05 14:00:00,1401.0,63.0,1356
2016-10-05 15:00:00,1390.0,71.0,1382
2016-10-05 16:00:00,1399.0,76.0,1425
2016-10-05 17:00:00,1426.0,80.0,1490
2016-10-05 18:00:00,1479.0,81.0,1559
2016-10-05 19:00:00,1524.0,86.0,1625
2016-10-05 20:00:00,1681.0,86.0,1696
2016-10-05 21:00:00,1668.0,88.0,1782
2016-10-05 22:00:00,1744.0,89.0,1835
2016-10-05 23:00:00,1834.0,87.0,1872
2016-10-06 00:00:00,1880.0,86.0,1888
2016-10-06 01:00:00,1872.0,80.0,1863
2016-10-06 02:00:00,1870.0,76.0,1848
2016-10-06 03:00:00,1797.0,74.0,1788
2016-10-06 04:00:00,1744.0,75.0,1706
2016-10-06 05:00:00,1654.0,70.0,1593
2016-10-06 06:00:00,1520.0,70.0,1459
2016-10-06 07:00:00,1407.0,66.0,1379
2016-10-06 08:00:00,1322.0,63.0,1302
2016-10-06 09:00:00,1288.0,62.0,1256
2016-10-06 10:00:00,1264.0,61.0,1222
2016-10-06 11:00:00,1237.0,61.0,1209
2016-10-06 12:00:00,1265.0,61.0,1223
2016-10-06 13:00:00,1342.0,61.0,1285
2016-10-06 14:00:00,1410.0,65.0,1359
2016-10-06 15:00:00,1401.0,71.0,1381
2016-10-06 16:00:00,1405.0,77.0,1417
2016-10-06 17:00:00,1430.0,81.0,1479
2016-10-06 18:00:00,1500.0,81.5,1541
2016-10-06 19:00:00,1565.0,83.0,1611
2016-10-06 20:00:00,1662.0,86.0,1680
2016-10-06 21:00:00,1725.0,86.0,1759
2016-10-06 22:00:00,1794.0,87.0,1809
2016-10-06 23:00:00,1872.0,85.0,1848
2016-10-07 00:00:00,1903.0,83.5,1866
2016-10-07 01:00:00,1883.0,78.0,1843
2016-10-07 02:00:00,1871.0,77.0,1829
2016-10-07 03:00:00,1817.0,74.0,1768
2016-10-07 04:00:00,1741.0,70.0,1688
2016-10-07 05:00:00,1637.0,69.0,1581
2016-10-07 06:00:00,1499.0,68.0,1451
2016-10-07 07:00:00,1391.0,64.0,1374
2016-10-07 08:00:00,1323.0,64.0,1314
2016-10-07 09:00:00,1281.0,62.0,1265
2016-10-07 10:00:00,1264.0,62.0,1232
2016-10-07 11:00:00,1261.0,61.0,1220
2016-10-07 12:00:00,1273.0,61.0,1231
2016-10-07 13:00:00,1358.0,62.0,1288
2016-10-07 14:00:00,1302.0,65.0,1354
2016-10-07 15:00:00,1534.0,71.0,1377
2016-10-07 16:00:00,1449.0,80.0,1425
2016-10-07 17:00:00,1495.0,83.0,1506
2016-10-07 18:00:00,1570.0,85.0,1594
2016-10-07 19:00:00,1639.0,91.0,1686
2016-10-07 20:00:00,1730.0,95.0,1779
2016-10-07 21:00:00,1852.0,95.0,1876
2016-10-07 22:00:00,1969.0,95.0,1936
2016-10-07 23:00:00,2063.0,93.0,1952
2016-10-08 00:00:00,2106.0,92.0,1933
2016-10-08 01:00:00,2075.0,87.0,1895
2016-10-08 02:00:00,2024.0,85.0,1874
2016-10-08 03:00:00,1936.0,83.0,1813
2016-10-08 04:00:00,1864.0,81.0,1737
2016-10-08 05:00:00,1771.0,80.0,1634
2016-10-08 06:00:00,1638.0,79.5,1504
2016-10-08 07:00:00,1528.0,77.0,1391
2016-10-08 08:00:00,1439.0,76.0,1299
2016-10-08 09:00:00,1399.0,75.0,1254
2016-10-08 10:00:00,1361.0,74.0,1220
2016-10-08 11:00:00,1344.0,73.0,1202
2016-10-08 12:00:00,1351.0,72.0,1195
2016-10-08 13:00:00,1366.0,72.0,1219
2016-10-08 14:00:00,1387.0,74.0,1239
2016-10-08 15:00:00,1414.0,79.0,1255
2016-10-08 16:00:00,1512.0,82.0,1317
2016-10-08 17:00:00,1582.0,84.0,1409
2016-10-08 18:00:00,1647.0,85.5,1504
2016-10-08 19:00:00,1769.0,88.0,1610
2016-10-08 20:00:00,1865.0,90.0,1710
2016-10-08 21:00:00,1955.0,91.0,1789
2016-10-08 22:00:00,2038.0,86.0,1848
2016-10-08 23:00:00,2087.0,79.0,1879
2016-10-09 00:00:00,2027.0,78.0,1883
2016-10-09 01:00:00,1936.0,76.0,1859
2016-10-09 02:00:00,1899.0,75.0,1840
2016-10-09 03:00:00,1814.0,73.0,1779
2016-10-09 04:00:00,1746.0,74.0,1706
2016-10-09 05:00:00,1673.0,70.0,1612
2016-10-09 06:00:00,1568.0,69.5,1497
2016-10-09 07:00:00,1439.0,68.0,1371
2016-10-09 08:00:00,1398.0,69.0,1366
2016-10-09 09:00:00,1330.0,69.0,1311
2016-10-09 10:00:00,1306.0,70.0,1274
2016-10-09 11:00:00,1293.0,68.0,1246
2016-10-09 12:00:00,1285.0,69.5,1244
2016-10-09 13:00:00,1307.0,70.0,1267
2016-10-09 14:00:00,1315.0,72.0,1265
2016-10-09 15:00:00,1325.0,78.0,1297
2016-10-09 16:00:00,1414.0,81.0,1396
2016-10-09 17:00:00,1532.0,84.0,1495
2016-10-09 18:00:00,1647.0,86.5,1607
2016-10-09 19:00:00,1754.0,90.0,1715
2016-10-09 20:00:00,1868.0,92.0,1826
2016-10-09 21:00:00,1987.0,91.0,1922
2016-10-09 22:00:00,2073.0,92.0,1997
2016-10-09 23:00:00,2118.0,92.0,2028
2016-10-10 00:00:00,2152.0,90.5,2031
2016-10-10 01:00:00,2128.0,83.0,1984
2016-10-10 02:00:00,2052.0,80.0,1944
2016-10-10 03:00:00,1928.0,78.0,1864
2016-10-10 04:00:00,1822.0,75.0,1783
2016-10-10 05:00:00,1728.0,71.0,1688
2016-10-10 06:00:00,1609.0,71.0,1566
2016-10-10 07:00:00,1496.0,68.0,1450
2016-10-10 08:00:00,1405.0,69.0,1318
2016-10-10 09:00:00,1346.0,66.0,1271
2016-10-10 10:00:00,1313.0,67.0,1242
2016-10-10 11:00:00,1303.0,65.0,1227
2016-10-10 12:00:00,1330.0,65.0,1244
2016-10-10 13:00:00,1389.0,66.0,1301
2016-10-10 14:00:00,1443.0,69.0,1350
2016-10-10 15:00:00,1447.0,77.0,1391
2016-10-10 16:00:00,1499.0,82.0,1462
2016-10-10 17:00:00,1571.0,87.0,1546
2016-10-10 18:00:00,1693.0,88.5,1646
2016-10-10 19:00:00,1817.0,91.0,1745
2016-10-10 20:00:00,1930.0,93.0,1853
2016-10-10 21:00:00,2043.0,94.0,1945
2016-10-10 22:00:00,2132.0,94.0,2023
2016-10-10 23:00:00,2238.0,93.0,2064
2016-10-11 00:00:00,2220.0,91.0,2061
2016-10-11 01:00:00,2179.0,84.0,2020
2016-10-11 02:00:00,2122.0,82.0,1990
2016-10-11 03:00:00,2004.0,76.0,1914
2016-10-11 04:00:00,1885.0,75.0,1826
2016-10-11 05:00:00,1765.0,72.0,1707
2016-10-11 06:00:00,1621.0,70.5,1560
2016-10-11 07:00:00,1502.0,69.0,1399
2016-10-11 08:00:00,1405.0,67.0,1324
2016-10-11 09:00:00,1360.0,67.0,1275
2016-10-11 10:00:00,1329.0,66.0,1242
2016-10-11 11:00:00,1294.0,66.0,1232
2016-10-11 12:00:00,1302.0,66.5,1243
2016-10-11 13:00:00,1343.0,64.0,1305
2016-10-11 14:00:00,1396.0,69.0,1360
2016-10-11 15:00:00,1398.0,77.0,1382
2016-10-11 16:00:00,1447.0,82.0,1437
2016-10-11 17:00:00,1501.0,87.0,1519
2016-10-11 18:00:00,1625.0,89.5,1620
2016-10-11 19:00:00,1742.0,94.0,1728
2016-10-11 20:00:00,1863.0,94.0,1826
2016-10-11 21:00:00,1983.0,95.0,1921
2016-10-11 22:00:00,2114.0,94.0,1995
2016-10-11 23:00:00,2152.0,93.0,2046
2016-10-12 00:00:00,2182.0,91.0,2046
2016-10-12 01:00:00,2139.0,83.0,2009
2016-10-12 02:00:00,2099.0,81.0,1980
2016-10-12 03:00:00,1998.0,77.0,1916
2016-10-12 04:00:00,1885.0,75.0,1832
2016-10-12 05:00:00,1763.0,73.0,1714
2016-10-12 06:00:00,1603.0,72.0,1563
2016-10-12 07:00:00,1481.0,66.0,1400
2016-10-12 08:00:00,1396.0,65.0,1331
2016-10-12 09:00:00,1347.0,64.0,1288
2016-10-12 10:00:00,1313.0,60.0,1256
2016-10-12 11:00:00,1297.0,61.0,1247
2016-10-12 12:00:00,1317.0,61.5,1263
2016-10-12 13:00:00,1366.0,61.0,1321
2016-10-12 14:00:00,1415.0,66.0,1374
2016-10-12 15:00:00,1409.0,73.0,1398
2016-10-12 16:00:00,1443.0,81.0,1454
2016-10-12 17:00:00,1500.0,85.0,1532
2016-10-12 18:00:00,1580.0,87.0,1630
2016-10-12 19:00:00,1647.0,91.0,1726
2016-10-12 20:00:00,1792.0,91.0,1814
2016-10-12 21:00:00,1879.0,92.0,1904
2016-10-12 22:00:00,1974.0,92.0,1967
2016-10-12 23:00:00,2020.0,90.0,1986
2016-10-13 00:00:00,2001.0,88.5,1964
2016-10-13 01:00:00,1982.0,81.0,1925
2016-10-13 02:00:00,1963.0,75.0,1899
2016-10-13 03:00:00,1865.0,73.0,1827
2016-10-13 04:00:00,1766.0,69.0,1758
2016-10-13 05:00:00,1664.0,67.0,1663
2016-10-13 06:00:00,1522.0,66.5,1536
2016-10-13 07:00:00,1377.0,65.0,1400
2016-10-13 08:00:00,1325.0,63.0,1295
2016-10-13 09:00:00,1287.0,61.0,1253
2016-10-13 10:00:00,1264.0,61.0,1225
2016-10-13 11:00:00,1258.0,60.0,1213
2016-10-13 12:00:00,1286.0,60.5,1227
2016-10-13 13:00:00,1346.0,61.0,1287
2016-10-13 14:00:00,1389.0,65.0,1349
2016-10-13 15:00:00,1395.0,71.0,1365
2016-10-13 16:00:00,1403.0,78.0,1403
2016-10-13 17:00:00,1416.0,82.0,1465
2016-10-13 18:00:00,1477.0,83.0,1558
2016-10-13 19:00:00,1548.0,87.0,1654
2016-10-13 20:00:00,1648.0,90.0,1744
2016-10-13 21:00:00,1757.0,89.0,1837
2016-10-13 22:00:00,1849.0,89.0,1904
2016-10-13 23:00:00,1956.0,89.0,1954
2016-10-14 00:00:00,1997.0,87.0,1960
2016-10-14 01:00:00,1973.0,81.0,1912
2016-10-14 02:00:00,1921.0,78.0,1876
2016-10-14 03:00:00,1820.0,72.0,1788
2016-10-14 04:00:00,1731.0,69.0,1710
2016-10-14 05:00:00,1641.0,66.0,1611
2016-10-14 06:00:00,1523.0,65.0,1481
2016-10-14 07:00:00,1382.0,63.0,1365
2016-10-14 08:00:00,1344.0,63.0,1299
2016-10-14 09:00:00,1304.0,61.0,1259
2016-10-14 10:00:00,1282.0,62.0,1231
2016-10-14 11:00:00,1279.0,62.0,1220
2016-10-14 12:00:00,1293.0,61.5,1234
2016-10-14 13:00:00,1349.0,61.0,1294
2016-10-14 14:00:00,1394.0,65.0,1353
2016-10-14 15:00:00,1394.0,72.0,1369
2016-10-14 16:00:00,1407.0,80.0,1416
2016-10-14 17:00:00,1468.0,85.0,1479
2016-10-14 18:00:00,1540.0,87.0,1565
2016-10-14 19:00:00,1632.0,91.0,1620
2016-10-14 20:00:00,1746.0,93.0,1730
2016-10-14 21:00:00,1857.0,93.0,1824
2016-10-14 22:00:00,1981.0,93.0,1891
2016-10-14 23:00:00,2055.0,94.0,1929
2016-10-15 00:00:00,2071.0,91.5,1923
2016-10-15 01:00:00,2029.0,85.0,1893
2016-10-15 02:00:00,1955.0,77.0,1868
2016-10-15 03:00:00,1853.0,75.0,1797
2016-10-15 04:00:00,1756.0,71.0,1722
2016-10-15 05:00:00,1651.0,69.0,1623
2016-10-15 06:00:00,1536.0,68.0,1488
2016-10-15 07:00:00,1430.0,66.0,1365
2016-10-15 08:00:00,1355.0,65.0,1363
2016-10-15 09:00:00,1308.0,64.0,1311
2016-10-15 10:00:00,1280.0,63.0,1274
2016-10-15 11:00:00,1265.0,63.0,1250
2016-10-15 12:00:00,1263.0,62.5,1242
2016-10-15 13:00:00,1296.0,62.0,1265
2016-10-15 14:00:00,1303.0,69.0,1269
2016-10-15 15:00:00,1310.0,74.0,1286
2016-10-15 16:00:00,1366.0,81.0,1358
2016-10-15 17:00:00,1434.0,87.0,1445
2016-10-15 18:00:00,1516.0,89.0,1556
2016-10-15 19:00:00,1605.0,92.0,1650
2016-10-15 20:00:00,1722.0,93.0,1792
2016-10-15 21:00:00,1834.0,95.0,1901
2016-10-15 22:00:00,1937.0,94.0,1988
2016-10-15 23:00:00,2009.0,93.0,2026
2016-10-16 00:00:00,2042.0,90.5,2036
2016-10-16 01:00:00,2008.0,84.0,1999
2016-10-16 02:00:00,1954.0,81.0,1949
2016-10-16 03:00:00,1841.0,75.0,1861
2016-10-16 04:00:00,1746.0,72.0,1779
2016-10-16 05:00:00,1647.0,70.0,1685
2016-10-16 06:00:00,1526.0,70.0,1558
2016-10-16 07:00:00,1426.0,68.0,1442
2016-10-16 08:00:00,1360.0,65.0,1370
2016-10-16 09:00:00,1321.0,64.0,1306
2016-10-16 10:00:00,1291.0,62.0,1271
2016-10-16 11:00:00,1267.0,62.0,1245
2016-10-16 12:00:00,1261.0,62.5,1245
2016-10-16 13:00:00,1286.0,61.0,1269
2016-10-16 14:00:00,1289.0,66.0,1282
2016-10-16 15:00:00,1283.0,74.0,1308
2016-10-16 16:00:00,1345.0,81.0,1396
2016-10-16 17:00:00,1414.0,86.0,1497
2016-10-16 18:00:00,1504.0,87.0,1598
2016-10-16 19:00:00,1620.0,90.0,1711
2016-10-16 20:00:00,1723.0,92.0,1809
2016-10-16 21:00:00,1832.0,91.0,1903
2016-10-16 22:00:00,1941.0,94.0,1973
2016-10-16 23:00:00,2022.0,92.0,2000
2016-10-17 00:00:00,2050.0,90.5,2009
2016-10-17 01:00:00,2033.0,84.0,1970
2016-10-17 02:00:00,2000.0,79.0,1933
2016-10-17 03:00:00,1907.0,78.0,1852
2016-10-17 04:00:00,1804.0,73.0,1767
2016-10-17 05:00:00,1679.0,70.0,1687
2016-10-17 06:00:00,1550.0,69.5,1576
2016-10-17 07:00:00,1432.0,67.0,1446
2016-10-17 08:00:00,1342.0,65.0,1312
2016-10-17 09:00:00,1297.0,64.0,1259
2016-10-17 10:00:00,1277.0,63.0,1238
2016-10-17 11:00:00,1250.0,63.0,1226
2016-10-17 12:00:00,1271.0,63.0,1246
2016-10-17 13:00:00,1339.0,61.0,1299
2016-10-17 14:00:00,1414.0,66.0,1363
2016-10-17 15:00:00,1426.0,71.0,1389
2016-10-17 16:00:00,1453.0,77.0,1453
2016-10-17 17:00:00,1515.0,83.0,1534
